df_hash,22ZHK4.0K8Q7Z
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.XHK9
person_label,V147
date_time_start,2026-06-08_17-10-02.041000_+03
date_time_start_unix,1780920602.041
date_time_end,2026-06-08_17-29-24.124000_+03
length_difference_noticed,no

time,acc_mag
1093.958,1.031
1093.988,1.017
1094.018,1.015
1094.048,0.978
1094.078,0.989
1094.108,1.020
1094.138,1.105
1094.168,1.058
1094.198,1.010
1094.228,1.008
1094.258,0.980
1094.288,0.996
1094.318,1.017
1094.348,1.034
1094.378,1.040
1094.408,1.030
1094.438,1.003
1094.468,1.007
1094.498,1.004
1094.528,1.024
1094.558,1.022
1094.588,1.020
1094.618,1.008
1094.648,0.999
1094.678,1.028
1094.708,1.049
1094.738,1.105
1094.768,1.185
1094.798,1.222
1094.828,1.251
1094.858,1.269
1094.888,1.130
1094.918,1.091
1094.948,1.196
1094.978,1.164
1095.008,1.041
1095.038,1.056
1095.068,1.042
1095.098,0.966
1095.128,0.990
1095.158,1.047
1095.188,1.039
1095.218,1.015
1095.248,1.013
1095.278,1.000
1095.308,0.985
1095.338,1.007
1095.368,1.052
1095.398,1.021
1095.428,1.069
1095.458,1.033
1095.488,1.007
1095.518,0.992
1095.548,0.940
1095.578,0.987
1095.608,1.055
1095.638,1.067
1095.668,1.069
1095.698,1.100
1095.728,1.097
1095.758,1.096
1095.788,1.098
1095.818,1.088
1095.848,1.077
1095.878,1.051
1095.908,1.049
1095.938,0.963
1095.968,1.053
1095.998,1.057
1096.028,1.039
1096.058,0.991
1096.088,0.982
1096.118,0.987
1096.148,1.003
1096.178,1.007
1096.208,1.012
1096.238,1.012
1096.268,1.017
1096.298,1.015
1096.328,1.013
1096.358,1.037
1096.388,1.029
1096.418,1.033
1096.448,1.015
1096.478,0.986
1096.508,0.955
1096.538,1.046
1096.568,1.036
1096.598,1.021
1096.628,1.000
1096.658,0.987
1096.688,1.021
1096.718,1.016
1096.748,1.045
1096.778,1.024
1096.808,1.032
1096.838,1.033
1096.868,1.022
1096.898,1.020
1096.928,1.021
1096.958,1.024
1096.988,1.020
1097.018,1.026
1097.048,1.018
1097.078,1.014
1097.108,1.022
1097.138,1.011
1097.168,1.019
1097.198,1.013
1097.228,1.014
1097.258,1.021
1097.288,1.024
1097.318,1.026
1097.348,1.014
1097.378,1.029
1097.408,1.029
1097.438,1.022
1097.468,1.032
1097.498,1.009
1097.528,1.041
1097.558,1.018
1097.588,0.997
1097.618,0.990
1097.648,1.008
1097.678,0.993
1097.708,1.038
1097.738,1.024
1097.768,1.001
1097.798,1.029
1097.828,1.053
1097.858,1.046
1097.888,1.038
1097.918,1.054
1097.948,1.029
1097.978,1.058
1098.008,1.018
1098.038,1.026
1098.068,1.030
1098.098,1.007
1098.128,1.012
1098.158,1.025
1098.188,1.084
1098.218,1.149
1098.248,1.103
1098.278,1.017
1098.308,1.044
1098.338,1.072
1098.368,1.045
1098.398,1.086
1098.428,1.094
1098.458,1.114
1098.488,1.116
1098.518,1.039
1098.548,1.113
1098.578,1.057
1098.608,1.020
1098.638,1.082
1098.668,1.082
1098.698,1.050
1098.728,1.076
1098.758,1.065
1098.788,1.052
1098.818,1.047
1098.848,1.015
1098.878,0.997
1098.908,1.036
1098.938,1.061
1098.968,1.041
1098.998,1.058
1099.028,1.043
1099.058,1.052
1099.088,1.068
1099.118,1.036
1099.148,1.020
1099.178,1.035
1099.208,1.025
1099.238,0.978
1099.268,0.974
1099.298,1.005
1099.328,1.048
1099.358,1.062
1099.388,1.040
1099.418,1.024
1099.448,1.068
1099.478,1.049
1099.508,1.059
1099.538,1.062
1099.568,1.017
1099.598,1.001
1099.628,1.029
1099.658,1.055
1099.688,1.056
1099.718,1.068
1099.748,1.050
1099.778,1.032
1099.808,1.017
1099.838,1.015
1099.868,1.023
1099.898,1.029
1099.928,1.035
1099.958,1.048
1099.988,1.046
1100.018,1.045
1100.048,1.060
1100.078,1.024
1100.108,1.029
1100.138,1.034
1100.168,1.056
1100.198,1.062
1100.228,1.047
1100.258,1.002
1100.288,1.018
1100.318,1.049
1100.348,1.061
1100.378,1.047
1100.408,1.048
1100.438,1.045
1100.468,1.032
1100.498,1.032
1100.528,1.038
1100.558,1.065
1100.588,1.043
1100.618,1.034
1100.648,1.032
1100.678,1.022
1100.708,1.001
1100.738,1.010
1100.768,1.037
1100.798,1.062
1100.828,1.069
1100.858,1.053
1100.888,1.033
1100.918,1.028
1100.948,1.019
1100.978,1.018
1101.008,1.034
1101.038,1.003
1101.068,1.002
1101.098,1.047
1101.128,1.053
1101.158,1.076
1101.188,1.084
1101.218,1.073
1101.248,1.056
1101.278,1.053
1101.308,1.051
1101.338,1.027
1101.368,1.021
1101.398,1.031
1101.428,1.036
1101.458,1.035
1101.488,1.036
1101.518,1.041
1101.548,1.046
1101.578,1.046
1101.608,1.035
1101.638,1.030
1101.668,1.030
1101.698,1.045
1101.728,1.060
1101.758,1.039
1101.788,1.015
1101.818,1.027
1101.848,1.044
1101.878,1.042
1101.908,1.037
1101.938,1.050
1101.968,1.048
1101.998,1.053
1102.028,1.045
1102.058,1.045
1102.088,1.038
1102.118,1.041
1102.148,1.042
1102.178,1.040
1102.208,1.041
1102.238,1.048
1102.268,1.048
1102.298,1.045
1102.328,1.041
1102.358,1.039
1102.388,1.040
1102.418,1.038
1102.448,1.037
1102.478,1.040
1102.508,1.045
1102.538,1.046
1102.568,1.042
1102.598,1.039
1102.628,1.048
1102.658,1.020
1102.688,1.030
1102.718,1.028
1102.748,1.031
1102.778,1.049
1102.808,1.086
1102.838,1.038
1102.868,1.062
1102.898,1.068
1102.928,1.075
1102.958,1.059
1102.988,1.053
1103.018,1.031
1103.048,1.010
1103.078,1.000
1103.108,1.012
1103.138,1.028
1103.168,1.035
1103.198,1.031
1103.228,1.030
1103.258,1.029
1103.288,1.030
1103.318,1.023
1103.348,1.032
1103.378,1.032
1103.408,1.026
1103.438,1.023
1103.468,1.023
1103.498,1.039
1103.528,1.029
1103.558,1.026
1103.588,1.039
1103.618,1.037
1103.648,1.050
1103.678,1.058
1103.708,1.043
1103.738,1.039
1103.768,1.045
1103.798,1.041
1103.828,1.031
1103.858,1.021
1103.888,1.027
1103.918,1.015
1103.948,1.009
1103.978,1.040
1104.008,1.043
1104.038,1.046
1104.068,1.043
1104.098,1.034
1104.128,1.031
1104.158,1.032
1104.188,1.028
1104.218,1.035
1104.248,1.028
1104.278,1.034
1104.308,1.034
1104.338,1.031
1104.368,1.026
1104.398,1.020
1104.428,1.037
1104.458,1.043
1104.488,1.030
1104.518,1.024
1104.548,1.030
1104.578,1.031
1104.608,1.037
1104.638,1.034
1104.668,1.035
1104.698,1.024
1104.728,1.029
1104.758,1.039
1104.788,1.026
1104.818,1.023
1104.848,1.032
1104.878,1.043
1104.908,1.038
1104.938,1.032
1104.968,1.034
1104.998,1.033
1105.028,1.030
1105.058,1.039
1105.088,1.041
1105.118,1.036
1105.148,1.034
1105.178,1.035
1105.208,1.031
1105.238,1.039
1105.268,1.029
1105.298,1.027
1105.328,1.041
1105.358,1.038
1105.388,1.027
1105.418,1.036
1105.448,1.029
1105.478,1.026
1105.508,1.029
1105.538,1.023
1105.568,1.034
1105.598,1.019
1105.628,1.014
1105.658,1.030
1105.688,1.049
1105.718,1.056
1105.748,1.064
1105.778,1.057
1105.808,1.054
1105.838,1.048
1105.868,1.051
1105.898,1.055
1105.928,1.048
1105.958,1.046
1105.988,1.050
1106.018,1.044
1106.048,1.046
1106.078,1.039
1106.108,1.043
1106.138,1.047
1106.168,1.043
1106.198,1.043
1106.228,1.059
1106.258,1.052
1106.288,1.035
1106.318,1.045
1106.348,1.041
1106.378,1.042
1106.408,1.049
1106.438,1.048
1106.468,1.048
1106.498,1.037
1106.528,1.048
1106.558,1.037
1106.588,1.031
1106.618,1.048
1106.648,1.050
1106.678,1.054
1106.708,1.054
1106.738,1.055
1106.768,1.040
1106.798,1.035
1106.828,1.047
1106.858,1.049
1106.888,1.057
1106.918,1.050
1106.948,1.044
1106.978,1.041
1107.008,1.037
1107.038,1.033
1107.068,1.044
1107.098,1.039
1107.128,1.054
1107.158,1.056
1107.188,1.041
1107.218,1.041
1107.248,1.044
1107.278,1.046
1107.308,1.043
1107.338,1.045
1107.368,1.052
1107.398,1.048
1107.428,1.053
1107.458,1.050
1107.488,1.041
1107.518,1.046
1107.548,1.050
1107.578,1.049
1107.608,1.044
1107.638,1.045
1107.668,1.042
1107.698,1.046
1107.728,1.040
1107.758,1.045
1107.788,1.053
1107.818,1.049
1107.848,1.047
1107.878,1.045
1107.908,1.045
1107.938,1.042
1107.968,1.050
1107.998,1.041
1108.028,1.045
1108.058,1.054
1108.088,1.038
1108.118,1.043
1108.148,1.047
1108.178,1.047
1108.208,1.052
1108.238,1.048
1108.268,1.046
1108.298,1.037
1108.328,1.050
1108.358,1.047
1108.388,1.042
1108.418,1.044
1108.448,1.032
1108.478,1.020
1108.508,1.012
1108.538,1.075
1108.568,1.081
1108.598,1.090
1108.628,1.054
1108.658,1.024
1108.688,1.049
1108.718,1.062
1108.748,1.049
1108.778,1.030
1108.808,1.033
1108.838,1.031
1108.868,1.030
1108.898,1.039
1108.928,1.045
1108.958,1.028
1108.988,1.044
1109.018,1.042
1109.048,1.028
1109.078,1.026
1109.108,1.027
1109.138,1.036
1109.168,1.033
1109.198,1.036
1109.228,1.040
1109.258,1.036
1109.288,1.041
1109.318,1.035
1109.348,1.038
1109.378,1.036
1109.408,1.036
1109.438,1.035
1109.468,1.034
1109.498,1.035
1109.528,1.036
1109.558,1.038
1109.588,1.037
1109.618,1.037
1109.648,1.040
1109.678,1.024
1109.708,1.033
1109.738,1.043
1109.768,1.038
1109.798,1.030
1109.828,1.035
1109.858,1.029
1109.888,1.024
1109.918,1.043
1109.948,1.037
1109.978,1.029
1110.008,1.034
1110.038,1.033
1110.068,1.037
1110.098,1.044
1110.128,1.035
1110.158,1.030
1110.188,1.037
1110.218,1.038
1110.248,1.030
1110.278,1.037
1110.308,1.034
1110.338,1.036
1110.368,1.038
1110.398,1.029
1110.428,1.029
1110.458,1.033
1110.488,1.038
1110.518,1.033
1110.548,1.035
1110.578,1.036
1110.608,1.033
1110.638,1.037
1110.668,1.038
1110.698,1.035
1110.728,1.032
1110.758,1.035
1110.788,1.038
1110.818,1.029
1110.848,1.043
1110.878,1.042
1110.908,1.027
1110.938,1.035
1110.968,1.035
1110.998,1.032
1111.028,1.043
1111.058,1.037
1111.088,1.032
1111.118,1.028
1111.148,1.038
1111.178,1.036
1111.208,1.036
1111.238,1.042
1111.268,1.036
1111.298,1.034
1111.328,1.036
1111.358,1.041
1111.388,1.031
1111.418,1.032
1111.448,1.037
1111.478,1.037
1111.508,1.031
1111.538,1.034
1111.568,1.037
1111.598,1.039
1111.628,1.034
1111.658,1.037
1111.688,1.036
1111.718,1.035
1111.748,1.027
1111.778,1.040
1111.808,1.044
1111.838,1.029
1111.868,1.034
1111.898,1.032
1111.928,1.039
1111.958,1.043
1111.988,1.036
1112.018,1.036
1112.048,1.030
1112.078,1.035
1112.108,1.032
1112.138,1.030
1112.168,1.034
1112.198,1.041
1112.228,1.040
1112.258,1.030
1112.288,1.036
1112.318,1.033
1112.348,1.034
1112.378,1.038
1112.408,1.035
1112.438,1.035
1112.468,1.038
1112.498,1.040
1112.528,1.032
1112.558,1.037
1112.588,1.041
1112.618,1.036
1112.648,1.036
1112.678,1.026
1112.708,1.045
1112.738,1.045
1112.768,1.027
1112.798,1.034
1112.828,1.033
1112.858,1.033
1112.888,1.041
1112.918,1.040
1112.948,1.034
1112.978,1.032
1113.008,1.039
1113.038,1.036
1113.068,1.032
1113.098,1.037
1113.128,1.039
1113.158,1.039
1113.188,1.036
1113.218,1.034
1113.248,1.037
1113.278,1.039
1113.308,1.032
1113.338,1.036
1113.368,1.037
1113.398,1.037
1113.428,1.037
1113.458,1.040
1113.488,1.039
1113.518,1.035
1113.548,1.035
1113.578,1.031
1113.608,1.036
1113.638,1.044
1113.668,1.031
1113.698,1.033
1113.728,1.038
1113.758,1.029
1113.788,1.037
1113.818,1.039
1113.848,1.035
1113.878,1.032
1113.908,1.033
1113.938,1.036
1113.968,1.031
1113.998,1.036
1114.028,1.039
1114.058,1.042
1114.088,1.035
1114.118,1.033
1114.148,1.035
1114.178,1.029
1114.208,1.037
1114.238,1.038
1114.268,1.036
1114.298,1.036
1114.328,1.036
1114.358,1.037
1114.388,1.033
1114.418,1.033
1114.448,1.038
1114.478,1.030
1114.508,1.030
1114.538,1.043
1114.568,1.037
1114.598,1.032
1114.628,1.035
1114.658,1.036
1114.688,1.034
1114.718,1.038
1114.748,1.042
1114.778,1.039
1114.808,1.027
1114.838,1.039
1114.868,1.035
1114.898,1.033
1114.928,1.041
1114.958,1.039
1114.988,1.038
1115.018,1.037
1115.048,1.037
1115.078,1.031
1115.108,1.030
1115.138,1.048
1115.168,1.058
1115.198,1.061
1115.228,1.081
1115.258,1.083
1115.288,1.101
1115.318,1.101
1115.348,1.058
1115.378,0.999
1115.408,0.995
1115.438,0.978
1115.468,0.975
1115.498,1.058
1115.528,1.052
1115.558,1.069
1115.588,1.072
1115.618,1.082
1115.648,1.060
1115.678,1.042
1115.708,1.033
1115.738,1.021
1115.768,1.015
1115.798,1.033
1115.828,1.049
1115.858,1.042
1115.888,1.051
1115.918,1.043
1115.948,1.041
1115.978,1.035
1116.008,1.044
1116.038,1.053
1116.068,1.056
1116.098,1.048
1116.128,1.028
1116.158,1.032
1116.188,1.021
1116.218,1.019
1116.248,1.038
1116.278,1.043
1116.308,1.077
1116.338,1.071
1116.368,1.061
1116.398,1.062
1116.428,1.045
1116.458,1.028
1116.488,1.021
1116.518,1.008
1116.548,1.003
1116.578,1.017
1116.608,1.025
1116.638,1.036
1116.668,1.030
1116.698,1.035
1116.728,1.045
1116.758,1.036
1116.788,1.027
1116.818,1.029
1116.848,1.026
1116.878,1.042
1116.908,1.071
1116.938,1.110
1116.968,1.161
1116.998,1.146
1117.028,1.112
1117.058,1.008
1117.088,0.816
1117.118,1.017
1117.148,1.171
1117.178,1.181
1117.208,1.159
1117.238,1.196
1117.268,1.159
1117.298,1.063
1117.328,1.017
1117.358,0.837
1117.388,0.931
1117.418,1.028
1117.448,0.996
1117.478,1.060
1117.508,1.127
1117.538,1.136
1117.568,1.092
1117.598,1.048
1117.628,0.997
1117.658,0.892
1117.688,0.952
1117.718,1.017
1117.748,1.079
1117.778,1.103
1117.808,1.124
1117.838,1.082
1117.868,1.031
1117.898,0.982
1117.928,0.837
1117.958,1.027
1117.988,1.105
1118.018,1.074
1118.048,1.056
1118.078,1.028
1118.108,1.021
1118.138,0.970
1118.168,0.990
1118.198,1.046
1118.228,1.062
1118.258,1.046
1118.288,1.026
1118.318,1.013
1118.348,1.033
1118.378,1.043
1118.408,1.055
1118.438,1.075
1118.468,1.082
1118.498,1.087
1118.528,1.071
1118.558,1.055
1118.588,1.054
1118.618,0.967
1118.648,0.938
1118.678,1.020
1118.708,1.028
1118.738,1.033
1118.768,1.068
1118.798,1.087
1118.828,1.072
1118.858,1.048
1118.888,1.066
1118.918,1.051
1118.948,0.985
1118.978,1.019
1119.008,1.000
1119.038,0.976
1119.068,1.011
1119.098,1.027
1119.128,1.009
1119.158,1.010
1119.188,1.055
1119.218,0.994
1119.248,1.050
1119.278,1.015
1119.308,1.129
1119.338,1.156
1119.368,1.119
1119.398,1.127
1119.428,0.978
1119.458,0.873
1119.488,0.775
1119.518,1.175
1119.548,1.252
1119.578,1.153
1119.608,1.050
1119.638,1.045
1119.668,0.913
1119.698,0.973
1119.728,1.132
1119.758,1.091
1119.788,1.042
1119.818,1.036
1119.848,1.006
1119.878,0.979
1119.908,1.001
1119.938,1.045
1119.968,1.065
1119.998,1.054
1120.028,1.021
1120.058,1.007
1120.088,1.021
1120.118,1.010
1120.148,1.040
1120.178,1.062
1120.208,1.058
1120.238,1.046
1120.268,0.998
1120.298,1.025
1120.328,1.033
1120.358,1.048
1120.388,1.029
1120.418,1.034
1120.448,1.017
1120.478,1.021
1120.508,1.039
1120.538,1.067
1120.568,1.096
1120.598,1.119
1120.628,1.049
1120.658,1.035
1120.688,1.018
1120.718,1.009
1120.748,1.005
1120.778,0.989
1120.808,0.962
1120.838,1.027
1120.868,1.040
1120.898,1.021
1120.928,1.055
1120.958,1.037
1120.988,1.019
1121.018,1.028
1121.048,1.037
1121.078,1.035
1121.108,1.033
1121.138,1.053
1121.168,1.030
1121.198,1.026
1121.228,1.022
1121.258,1.034
1121.288,1.040
1121.318,1.048
1121.348,1.026
1121.378,1.033
1121.408,1.044
1121.438,1.055
1121.468,1.051
1121.498,1.069
1121.528,1.055
1121.558,1.036
1121.588,1.022
1121.618,0.977
1121.648,1.011
1121.678,1.035
1121.708,1.036
1121.738,1.026
1121.768,1.028
1121.798,1.033
1121.828,1.038
1121.858,1.026
1121.888,1.031
1121.918,1.042
1121.948,1.032
1121.978,1.035
1122.008,1.033
1122.038,1.034
1122.068,1.026
1122.098,1.033
1122.128,1.051
1122.158,1.059
1122.188,1.047
1122.218,1.062
1122.248,1.094
1122.278,1.056
1122.308,0.994
1122.338,1.013
1122.368,1.038
1122.398,1.039
1122.428,1.036
1122.458,1.046
1122.488,1.049
1122.518,1.041
1122.548,1.048
1122.578,1.028
1122.608,1.022
1122.638,1.039
1122.668,1.036
1122.698,1.037
1122.728,1.038
1122.758,1.039
1122.788,1.049
1122.818,1.055
1122.848,1.034
1122.878,1.024
1122.908,1.030
1122.938,1.041
1122.968,1.033
1122.998,1.036
1123.028,1.046
1123.058,1.042
1123.088,1.042
1123.118,1.037
1123.148,1.048
1123.178,1.032
1123.208,1.023
1123.238,0.988
1123.268,1.046
1123.298,1.062
1123.328,1.064
1123.358,1.074
1123.388,1.062
1123.418,1.064
1123.448,1.065
1123.478,1.062
1123.508,1.038
1123.538,1.018
1123.568,1.014
1123.598,1.024
1123.628,1.026
1123.658,1.015
1123.688,1.029
1123.718,1.043
1123.748,1.024
1123.778,1.024
1123.808,1.027
1123.838,1.035
1123.868,1.036
1123.898,1.021
1123.928,1.021
1123.958,1.034
1123.988,1.021
1124.018,1.023
1124.048,1.017
1124.078,1.028
1124.108,1.061
1124.138,1.035
1124.168,1.030
1124.198,1.060
1124.228,1.055
1124.258,1.053
1124.288,1.025
1124.318,1.021
1124.348,0.936
1124.378,0.976
1124.408,1.014
1124.438,1.002
1124.468,1.076
1124.498,1.077
1124.528,1.079
1124.558,1.066
1124.588,1.025
1124.618,1.049
1124.648,1.036
1124.678,0.995
1124.708,1.033
1124.738,0.986
1124.768,1.051
1124.798,1.074
1124.828,1.077
1124.858,1.068
1124.888,1.035
1124.918,1.032
1124.948,1.053
1124.978,1.037
1125.008,1.019
1125.038,1.020
1125.068,1.043
1125.098,1.038
1125.128,1.037
1125.158,1.053
1125.188,1.061
1125.218,1.053
1125.248,1.041
1125.278,1.021
1125.308,1.008
1125.338,1.020
1125.368,1.030
1125.398,1.013
1125.428,1.012
1125.458,1.036
1125.488,1.051
1125.518,1.040
1125.548,1.040
1125.578,1.044
1125.608,1.019
1125.638,1.028
1125.668,1.054
1125.698,1.052
1125.728,1.050
1125.758,1.051
1125.788,1.037
1125.818,1.028
1125.848,1.028
1125.878,1.044
1125.908,1.029
1125.938,1.027
1125.968,1.053
1125.998,1.047
1126.028,1.038
1126.058,1.046
1126.088,1.040
1126.118,1.036
1126.148,1.045
1126.178,1.041
1126.208,1.033
1126.238,1.042
1126.268,1.034
1126.298,1.040
1126.328,1.039
1126.358,1.040
1126.388,1.035
1126.418,1.029
1126.448,1.040
1126.478,1.043
1126.508,1.047
1126.538,1.043
1126.568,1.036
1126.598,1.036
1126.628,1.033
1126.658,1.029
1126.688,1.028
1126.718,1.045
1126.748,1.045
1126.778,1.041
1126.808,1.036
1126.838,1.028
1126.868,1.044
1126.898,1.044
1126.928,1.038
1126.958,1.030
1126.988,1.037
1127.018,1.044
1127.048,1.038
1127.078,1.036
1127.108,1.044
1127.138,1.045
1127.168,1.041
1127.198,1.036
1127.228,1.036
1127.258,1.037
1127.288,1.035
1127.318,1.038
1127.348,1.041
1127.378,1.042
1127.408,1.034
1127.438,1.030
1127.468,1.052
1127.498,1.038
1127.528,1.027
1127.558,1.045
1127.588,1.044
1127.618,1.039
1127.648,1.037
1127.678,1.018
1127.708,0.994
1127.738,1.041
1127.768,1.033
1127.798,1.050
1127.828,1.050
1127.858,1.061
1127.888,1.077
1127.918,1.084
1127.948,1.027
1127.978,1.067
1128.008,1.067
1128.038,1.047
1128.068,1.021
1128.098,1.020
1128.128,1.012
1128.158,1.012
1128.188,1.035
1128.218,1.038
1128.248,1.027
1128.278,1.034
1128.308,1.010
1128.338,1.002
1128.368,1.012
1128.398,1.009
1128.428,1.019
1128.458,1.036
1128.488,1.020
1128.518,1.021
1128.548,1.033
1128.578,1.038
1128.608,1.025
1128.638,1.021
1128.668,1.021
1128.698,1.034
1128.728,1.032
1128.758,1.012
1128.788,1.009
1128.818,1.005
1128.848,1.020
1128.878,1.024
1128.908,1.021
1128.938,1.024
1128.968,1.027
1128.998,1.021
1129.028,0.999
1129.058,1.018
1129.088,1.008
1129.118,1.019
1129.148,1.025
1129.178,1.044
1129.208,1.022
1129.238,1.054
1129.268,1.058
1129.298,1.048
1129.328,1.038
1129.358,1.090
1129.388,1.123
1129.418,1.070
1129.448,0.977
1129.478,0.998
1129.508,1.008
1129.538,1.044
1129.568,1.013
1129.598,1.018
1129.628,1.029
1129.658,1.050
1129.688,1.058
1129.718,1.052
1129.748,1.012
1129.778,1.022
1129.808,1.026
1129.838,1.001
1129.868,1.009
1129.898,1.026
1129.928,1.040
1129.958,1.060
1129.988,1.033
1130.018,1.032
1130.048,0.998
1130.078,1.017
1130.108,1.036
1130.138,1.044
1130.168,1.023
1130.198,1.034
1130.228,1.044
1130.258,1.036
1130.288,1.035
1130.318,1.030
1130.348,1.038
1130.378,1.047
1130.408,1.022
1130.438,1.027
1130.468,1.025
1130.498,1.011
1130.528,1.021
1130.558,1.025
1130.588,1.030
1130.618,1.029
1130.648,1.030
1130.678,1.033
1130.708,1.023
1130.738,1.022
1130.768,1.026
1130.798,1.041
1130.828,1.027
1130.858,1.028
1130.888,1.031
1130.918,1.023
1130.948,1.039
1130.978,1.034
1131.008,1.039
1131.038,1.035
1131.068,1.026
1131.098,1.018
1131.128,1.024
1131.158,1.021
1131.188,1.024
1131.218,1.030
1131.248,1.036
1131.278,1.037
1131.308,1.028
1131.338,1.017
1131.368,1.015
1131.398,1.018
1131.428,1.032
1131.458,1.039
1131.488,1.040
1131.518,1.039
1131.548,1.029
1131.578,1.021
1131.608,1.030
1131.638,1.030
1131.668,1.030
1131.698,1.032
1131.728,1.022
1131.758,1.038
1131.788,1.044
1131.818,1.044
1131.848,1.038
1131.878,1.026
1131.908,1.025
1131.938,1.032
1131.968,1.031
1131.998,1.019
1132.028,1.034
1132.058,1.039
1132.088,1.034
1132.118,1.032
1132.148,1.036
1132.178,1.037
1132.208,1.032
1132.238,1.032
1132.268,1.027
1132.298,1.028
1132.328,1.033
1132.358,1.036
1132.388,1.034
1132.418,1.031
1132.448,1.036
1132.478,1.032
1132.508,1.031
1132.538,1.029
1132.568,1.041
1132.598,1.045
1132.628,1.032
1132.658,1.031
1132.688,1.028
1132.718,1.033
1132.748,1.036
1132.778,1.036
1132.808,1.015
1132.838,1.035
1132.868,1.044
1132.898,1.035
1132.928,1.028
1132.958,1.042
1132.988,1.033
1133.018,1.025
1133.048,1.039
1133.078,1.020
1133.108,1.008
1133.138,1.024
1133.168,1.034
1133.198,1.066
1133.228,1.063
1133.258,1.063
1133.288,1.068
1133.318,1.061
1133.348,1.049
1133.378,1.010
1133.408,1.003
1133.438,1.017
1133.468,1.012
1133.498,1.013
1133.528,1.041
1133.558,1.060
1133.588,1.063
1133.618,1.065
1133.648,1.059
1133.678,1.052
1133.708,1.031
1133.738,1.032
1133.768,1.081
1133.798,1.069
1133.828,1.078
1133.858,1.057
1133.888,1.054
1133.918,1.044
1133.948,1.067
1133.978,1.034
1134.008,1.023
1134.038,1.048
1134.068,1.092
1134.098,1.065
1134.128,1.060
1134.158,1.044
1134.188,1.024
1134.218,1.025
1134.248,1.019
1134.278,1.034
1134.308,1.028
1134.338,1.019
1134.368,1.006
1134.398,1.016
1134.428,1.056
1134.458,1.057
1134.488,1.050
1134.518,1.071
1134.548,1.058
1134.578,1.052
1134.608,1.033
1134.638,1.041
1134.668,1.033
1134.698,1.042
1134.728,1.049
1134.758,0.997
1134.788,1.006
1134.818,1.030
1134.848,1.050
1134.878,0.989
1134.908,1.019
1134.938,1.029
1134.968,1.015
1134.998,1.017
1135.028,1.035
1135.058,1.030
1135.088,1.024
1135.118,1.024
1135.148,1.010
1135.178,1.021
1135.208,1.033
1135.238,1.053
1135.268,1.028
1135.298,1.034
1135.328,1.050
1135.358,1.044
1135.388,1.048
1135.418,1.045
1135.448,1.039
1135.478,1.031
1135.508,1.039
1135.538,1.051
1135.568,1.041
1135.598,1.042
1135.628,1.040
1135.658,1.047
1135.688,1.034
1135.718,1.047
1135.748,1.049
1135.778,1.040
1135.808,1.042
1135.838,1.046
1135.868,1.049
1135.898,1.036
1135.928,1.030
1135.958,1.045
1135.988,1.046
1136.018,1.048
1136.048,1.048
1136.078,1.033
1136.108,1.036
1136.138,1.057
1136.168,1.043
1136.198,1.020
1136.228,1.026
1136.258,1.054
1136.288,1.054
1136.318,1.045
1136.348,1.048
1136.378,1.030
1136.408,1.042
1136.438,1.049
1136.468,1.052
1136.498,1.045
1136.528,1.046
1136.558,1.040
1136.588,1.033
1136.618,1.026
1136.648,1.047
1136.678,1.040
1136.708,1.035
1136.738,1.049
1136.768,1.062
1136.798,1.039
1136.828,1.030
1136.858,1.048
1136.888,1.046
1136.918,1.037
1136.948,1.035
1136.978,1.032
1137.008,1.045
1137.038,1.055
1137.068,1.044
1137.098,1.037
1137.128,1.040
1137.158,1.048
1137.188,1.051
1137.218,1.047
1137.248,1.058
1137.278,1.045
1137.308,1.058
1137.338,1.062
1137.368,1.068
1137.398,1.056
1137.428,1.000
1137.458,0.976
1137.488,0.980
1137.518,1.017
1137.548,1.080
1137.578,1.097
1137.608,1.022
1137.638,1.007
1137.668,1.017
1137.698,1.047
1137.728,1.077
1137.758,1.078
1137.788,1.062
1137.818,1.042
